CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
14073.0,32,13,151.04,3,1,1,311
14075.0,5,43,942.26,4,3,3,433
14076.0,129,44,118.67,2,3,1,231
14077.0,41,42,499.41999999999996,3,3,2,332
14078.0,102,65,1049.37,2,3,3,233
14079.0,125,12,375.1,2,1,2,212
14080.0,33,4,45.599999999999994,3,1,1,311
14081.0,302,150,921.62,1,4,3,143
14082.0,365,29,182.25,1,2,1,121
14083.0,4,177,1002.9,4,4,3,443
14085.0,2,448,4421.29,4,4,4,444
14087.0,3,68,191.47,4,3,1,431
14088.0,10,589,50491.81,4,4,4,444
14089.0,57,13,158.75,2,1,1,211
14090.0,325,1,76.32000000000001,1,1,1,111
14092.0,8,214,4076.91,4,4,4,444
14093.0,12,100,433.86,4,4,2,442
14096.0,4,5111,65164.79,4,4,4,444
14098.0,37,21,147.35,3,2,1,321
14099.0,16,250,3104.17,4,4,4,444
14100.0,138,25,191.95000000000002,2,2,1,221
14101.0,74,35,5976.79,2,2,4,224
14102.0,5,58,1105.8799999999999,4,3,3,433
14104.0,155,21,216.20999999999998,1,2,1,121
14105.0,239,74,1266.23,1,3,3,133
14107.0,52,123,2703.23,2,4,4,244
14108.0,31,34,597.91,3,2,2,322
14109.0,73,9,144.2,2,1,1,211
14110.0,4,155,5683.15,4,4,4,444
14111.0,14,10,692.85,4,1,3,413
14112.0,23,160,2915.15,3,4,4,344
14113.0,4,34,1840.42,4,2,4,424
14114.0,274,15,386.53,1,1,2,112
14116.0,20,72,1382.74,3,3,3,333
14117.0,144,3,90.0,1,1,1,111
14121.0,4,159,2780.15,4,4,4,444
14124.0,84,5,419.58000000000004,2,1,2,212
14125.0,11,166,2720.63,4,4,4,444
14126.0,8,15,706.1300000000001,4,1,3,413
14127.0,123,44,709.71,2,3,3,233
14128.0,61,46,637.5,2,3,2,232
14129.0,2,52,1123.8600000000001,4,3,3,433
14130.0,319,66,480.91,1,3,2,132
14132.0,2,200,3586.0299999999997,4,4,4,444
14133.0,130,28,605.64,2,2,2,222
14135.0,2,134,4690.31,4,4,4,444
14138.0,2,46,965.8800000000001,4,3,3,433
14139.0,46,26,415.82,3,2,2,322
14140.0,4,66,935.05,4,3,3,433
14141.0,3,40,915.13,4,2,3,423
14142.0,373,22,311.81,1,2,2,122
14143.0,134,7,115.8,2,1,1,211
14145.0,47,11,3742.2,3,1,4,314
14146.0,9,210,4191.0,4,4,4,444
14147.0,78,5,483.4,2,1,2,212
14148.0,234,3,157.2,1,1,1,111
14149.0,221,28,446.62,1,2,2,122
14150.0,36,26,658.64,3,2,2,322
14152.0,75,49,621.29,2,3,2,232
14154.0,239,52,1345.62,1,3,3,133
14155.0,266,6,118.75,1,1,1,111
14156.0,10,1395,117210.08,4,4,4,444
14157.0,20,46,424.89000000000004,3,3,2,332
14158.0,40,41,507.66,3,2,2,322
14159.0,20,1175,4630.35,3,4,4,344
14161.0,216,104,1097.6200000000001,1,4,3,143
14162.0,174,25,289.36,1,2,1,121
14163.0,87,52,2445.91,2,3,4,234
14164.0,71,29,1631.77,2,2,3,223
14165.0,276,24,120.44,1,2,1,121
14167.0,39,50,562.59,3,3,2,332
14171.0,98,58,363.79,2,3,2,232
14173.0,11,29,450.84,4,2,2,422
14174.0,33,26,134.46,3,2,1,321
14175.0,60,149,3222.3,2,4,4,244
14176.0,297,31,576.9000000000001,1,2,2,122
14177.0,86,41,549.46,2,3,2,232
14178.0,9,318,1600.26,4,4,3,443
14179.0,41,157,701.57,3,4,3,343
14180.0,11,240,4748.52,4,4,4,444
14184.0,67,24,452.89,2,2,2,222
14185.0,331,3,197.65,1,1,1,111
14188.0,31,65,2054.36,3,3,4,334
14189.0,2,265,4654.08,4,4,4,444
14191.0,2,259,4684.76,4,4,4,444
14193.0,68,42,853.39,2,3,3,233
14194.0,5,579,11349.52,4,4,4,444
14195.0,202,7,1012.0,1,1,3,113
14196.0,107,6,335.52,2,1,2,212
14198.0,18,39,701.4,4,2,3,423
14199.0,218,2,185.39999999999998,1,1,1,111
14201.0,60,37,747.44,2,2,3,223
14204.0,2,39,150.61,4,2,1,421
14205.0,17,24,466.7,4,2,2,422
14206.0,239,20,328.15999999999997,1,2,2,122
14208.0,95,10,151.74,2,1,1,211
14209.0,11,87,2073.43,4,3,4,434
14210.0,106,102,1905.8400000000001,2,4,4,244
14211.0,53,112,2241.1,2,4,4,244
14212.0,90,9,1070.48,2,1,3,213
14214.0,31,67,1004.38,3,3,3,333
14215.0,12,108,1789.72,4,4,4,444
14216.0,3,59,1839.3,4,3,4,434
14217.0,2,100,2004.98,4,4,4,444
14218.0,43,12,169.48000000000002,3,1,1,311
14219.0,4,7,89.94,4,1,1,411
14220.0,247,21,632.4,1,2,2,122
14221.0,42,193,3432.8,3,4,4,344
14222.0,177,41,683.17,1,3,3,133
14223.0,92,60,991.13,2,3,3,233
14224.0,110,113,1009.73,2,4,3,243
14226.0,29,66,2214.79,3,3,4,334
14227.0,26,175,3350.96,3,4,4,344
14229.0,52,40,1547.2,2,2,3,223
14231.0,184,50,925.71,1,3,3,133
14232.0,43,115,2048.07,3,4,4,344
14233.0,49,35,1462.72,3,2,3,323
14234.0,22,147,754.12,3,4,3,343
14235.0,75,79,3144.86,2,3,4,234
14236.0,81,15,490.86,2,1,2,212
14237.0,373,9,161.0,1,1,1,111
14238.0,326,8,146.85,1,1,1,111
14239.0,43,112,2380.85,3,4,4,344
14240.0,30,42,890.34,3,3,3,333
14241.0,184,10,213.70000000000002,1,1,1,111
14242.0,235,16,280.55,1,1,1,111
14243.0,9,141,2588.77,4,4,4,444
14245.0,220,108,1693.45,1,4,4,144
14246.0,111,75,1474.06,2,3,3,233
14247.0,278,20,136.76999999999998,1,2,1,121
14248.0,318,8,302.58,1,1,1,111
14250.0,7,111,1904.05,4,4,4,444
14251.0,2,78,2879.7000000000003,4,3,4,434
14256.0,260,53,969.0600000000001,1,3,3,133
14257.0,64,106,3099.7200000000003,2,4,4,244
14258.0,9,111,12669.98,4,4,4,444
14259.0,142,5,120.0,2,1,1,211
14261.0,51,52,1163.45,3,3,3,333
14262.0,8,143,2618.23,4,4,4,444
14264.0,155,17,333.97,1,1,2,112
14265.0,109,31,530.18,2,2,2,222
14267.0,163,55,1516.24,1,3,3,133
14270.0,332,29,492.65000000000003,1,2,2,122
14271.0,226,10,112.32,1,1,1,111
14272.0,74,33,437.96,2,2,2,222
14273.0,51,29,559.97,3,2,2,322
14276.0,99,64,1119.74,2,3,3,233
14277.0,15,222,4188.0,4,4,4,444
14280.0,197,8,134.04,1,1,1,111
14282.0,3,154,3701.44,4,4,4,444
14284.0,31,32,595.25,3,2,2,322
14285.0,21,27,1910.01,3,2,4,324
14286.0,24,280,4628.75,3,4,4,344
14287.0,8,9,176.63,4,1,1,411
14288.0,213,16,426.6,1,1,2,112
14289.0,9,47,911.26,4,3,3,433
14290.0,11,101,2314.65,4,4,4,444
14291.0,2,237,3883.25,4,4,4,444
14292.0,8,100,4871.93,4,4,4,444
14293.0,3,61,1046.56,4,3,3,433
14295.0,40,5,166.20000000000002,3,1,1,311
14297.0,18,62,1305.33,4,3,3,433
14298.0,8,1637,51527.3,4,4,4,444
14299.0,8,143,3965.62,4,4,4,444
14300.0,19,3,43.2,3,1,1,311
14301.0,117,13,640.14,2,1,2,212
14304.0,223,17,383.45,1,1,2,112
14305.0,71,105,1858.96,2,4,4,244
14306.0,51,33,2093.32,3,2,4,324
14307.0,89,180,2995.72,2,4,4,244
14309.0,8,117,2352.53,4,4,4,444
14311.0,243,20,310.26,1,2,2,122
14312.0,47,87,1611.59,3,3,3,333
14314.0,107,8,120.0,2,1,1,211
14315.0,45,101,2481.13,3,4,4,344
14317.0,65,24,508.58000000000004,2,2,2,222
14320.0,207,31,477.79,1,2,2,122
14321.0,11,123,1530.75,4,4,3,443
14323.0,115,36,605.0600000000001,2,2,2,222
14326.0,242,8,183.85,1,1,1,111
14327.0,163,12,311.65,1,1,2,112
14329.0,17,258,4975.24,4,4,4,444
14331.0,124,28,462.65999999999997,2,2,2,222
14332.0,23,25,840.21,3,2,3,323
14333.0,68,15,415.2,2,1,2,212
14334.0,17,162,2552.21,4,4,4,444
14335.0,16,60,454.86,4,3,2,432
14336.0,17,90,1614.91,4,3,3,433
14338.0,161,31,588.22,1,2,2,122
14339.0,243,14,309.52,1,1,2,112
14340.0,219,6,134.7,1,1,1,111
14341.0,45,128,2166.98,3,4,4,344
14342.0,21,21,668.5600000000001,3,2,2,322
14344.0,127,71,889.9300000000001,2,3,3,233
14345.0,39,6,108.97999999999999,3,1,1,311
14346.0,121,60,1021.58,2,3,3,233
14348.0,260,18,409.57,1,2,2,122
14349.0,10,31,133.5,4,2,1,421
14350.0,274,18,282.93,1,2,1,121
14351.0,165,1,51.0,1,1,1,111
14352.0,157,47,1078.96,1,3,3,133
14353.0,215,6,90.6,1,1,1,111
14354.0,6,9,163.62,4,1,1,411
14355.0,366,11,174.4,1,1,1,111
14356.0,80,33,701.23,2,2,3,223
14357.0,43,40,225.12,3,2,1,321
14359.0,19,55,912.18,3,3,3,333
14360.0,32,117,2118.03,3,4,4,344
14362.0,22,37,151.5,3,2,1,321
14364.0,109,69,3717.35,2,3,4,234
14367.0,8,521,9227.82,4,4,4,444
14368.0,320,8,155.0,1,1,1,111
14371.0,295,4,100.5,1,1,1,111
14373.0,358,4,76.55,1,1,1,111
14375.0,185,66,235.56,1,3,1,131
14377.0,191,11,617.05,1,1,2,112
14379.0,44,46,348.1,3,3,2,332
14381.0,52,56,202.68,2,3,1,231
14382.0,26,126,615.49,3,4,2,342
14383.0,38,59,1247.69,3,3,3,333
14385.0,9,14,202.11,4,1,1,411
14386.0,297,7,142.4,1,1,1,111
14387.0,33,139,1727.6,3,4,4,344
14388.0,10,186,3212.84,4,4,4,444
14389.0,65,45,1043.46,2,3,3,233
14390.0,10,284,4642.57,4,4,4,444
14393.0,218,5,67.95,1,1,1,111
14395.0,2,348,3479.91,4,4,4,444
14396.0,65,73,487.99,2,3,2,232
14397.0,3,87,2612.96,4,3,4,434
14400.0,149,25,574.7,1,2,2,122
14401.0,4,182,4051.48,4,4,4,444
14403.0,130,20,1475.81,2,2,3,223
14404.0,34,100,1449.32,3,4,3,343
14406.0,119,8,156.75,2,1,1,211
14407.0,107,73,2157.73,2,3,4,234
14408.0,11,106,2599.03,4,4,4,444
14409.0,71,54,2059.4500000000003,2,3,4,234
14410.0,92,189,1100.27,2,4,3,243
14411.0,311,14,1063.0,1,1,3,113
14412.0,43,43,770.03,3,3,3,333
14413.0,362,22,121.05,1,2,1,121
14414.0,92,97,1496.98,2,3,3,233
14415.0,1,579,5855.57,4,4,4,444
14416.0,22,14,490.22,3,1,2,312
14418.0,4,124,1937.25,4,4,4,444
14419.0,11,202,1051.79,4,4,3,443
14420.0,99,29,387.52,2,2,2,222
14421.0,57,27,813.11,2,2,3,223
14422.0,1,222,4263.64,4,4,4,444
14423.0,218,3,265.2,1,1,1,111
14424.0,18,1,322.08,4,1,2,412
14426.0,24,224,4481.67,3,4,4,344
14427.0,50,17,363.34000000000003,3,1,2,312
14428.0,7,137,1224.06,4,4,3,443
14431.0,303,17,470.36,1,1,2,112
14432.0,10,377,2248.5,4,4,4,444
14434.0,22,12,1372.8,3,1,3,313
14436.0,99,9,89.06,2,1,1,211
14437.0,366,5,63.0,1,1,1,111
14438.0,306,9,131.9,1,1,1,111
14439.0,320,32,2661.24,1,2,4,124
14440.0,8,55,2357.6800000000003,4,3,4,434
14441.0,1,51,1712.89,4,3,4,434
14442.0,205,63,1589.82,1,3,3,133
14443.0,54,93,1420.2,2,3,3,233
14446.0,1,277,1010.35,4,4,3,443
14447.0,19,70,1163.23,3,3,3,333
14448.0,9,20,375.35,4,2,2,422
14449.0,19,250,885.8,3,4,3,343
14450.0,181,40,483.25,1,2,2,122
14451.0,60,105,643.9,2,4,2,242
14452.0,11,60,259.05,4,3,1,431
14453.0,190,22,119.93,1,2,1,121
14456.0,5,947,3017.28,4,4,4,444
14457.0,311,4,113.64,1,1,1,111
14459.0,155,37,1837.92,1,2,4,124
14460.0,110,16,434.34,2,1,2,212
14461.0,148,180,2103.06,1,4,4,144
14462.0,66,233,1980.57,2,4,4,244
14463.0,98,6,529.62,2,1,2,212
14465.0,247,123,1038.44,1,4,3,143
14466.0,29,72,2272.4,3,3,4,334
14467.0,18,89,596.26,4,3,2,432
14470.0,12,43,461.19,4,3,2,432
14472.0,104,265,1852.67,2,4,4,244
14473.0,74,7,234.34000000000003,2,1,1,211
14474.0,46,29,547.66,3,2,2,322
14475.0,72,42,925.85,2,3,3,233
14476.0,257,17,193.0,1,1,1,111
14477.0,20,10,1309.6,3,1,3,313
14479.0,254,18,316.25,1,2,2,122
14480.0,11,13,279.05,4,1,1,411
14481.0,165,30,636.51,1,2,2,122
14482.0,18,137,2022.81,4,4,4,444
14483.0,282,9,137.1,1,1,1,111
14484.0,50,14,321.92,3,1,2,312
14485.0,39,46,162.8,3,3,1,331
14487.0,27,140,1165.48,3,4,3,343
14488.0,68,46,1064.28,2,3,3,233
14489.0,207,30,463.38,1,2,2,122
14491.0,175,17,340.93,1,1,2,112
14493.0,7,120,2383.2400000000002,4,4,4,444
14494.0,26,7,139.56,3,1,1,311
14495.0,51,6,123.8,3,1,1,311
14496.0,312,19,538.8100000000001,1,2,2,122
14497.0,309,29,475.37,1,2,2,122
14498.0,43,193,1957.32,3,4,4,344
14499.0,26,190,808.44,3,4,3,343
14500.0,88,7,356.85,2,1,2,212
14501.0,184,10,251.21,1,1,1,111
14502.0,20,608,2429.83,3,4,4,344
14503.0,3,164,3543.26,4,4,4,444
14504.0,47,107,673.26,3,4,3,343
14505.0,17,785,5859.43,4,4,4,444
14506.0,17,295,1960.65,4,4,4,444
14507.0,24,95,1367.88,3,3,3,333
14508.0,22,55,268.05,3,3,1,331
14511.0,11,68,1314.81,4,3,3,433
14512.0,188,23,275.28,1,2,1,121
14513.0,101,12,455.59000000000003,2,1,2,212
14514.0,61,69,990.2,2,3,3,233
14515.0,18,98,2076.89,4,3,4,434
14517.0,33,18,330.45,3,2,2,322
14518.0,64,16,174.37,2,1,1,211
14520.0,2,4,270.6,4,1,1,411
14522.0,24,17,974.54,3,1,3,313
14523.0,108,12,241.09,2,1,1,211
14524.0,32,197,1843.83,3,4,4,344
14525.0,20,282,4215.9,3,4,4,344
14527.0,3,971,8507.13,4,4,4,444
14528.0,37,18,364.21999999999997,3,2,2,322
14529.0,60,213,578.61,2,4,2,242
14530.0,26,213,2862.11,3,4,4,344
14532.0,236,64,932.85,1,3,3,133
14533.0,25,62,1949.72,3,3,4,334
14534.0,3,508,4397.3,4,4,4,444
14535.0,60,328,2854.84,2,4,4,244
14536.0,260,18,170.95,1,2,1,121
14537.0,58,10,355.56,2,1,2,212
14538.0,65,19,388.25,2,2,2,222
14539.0,16,32,537.48,4,2,2,422
14540.0,10,71,952.66,4,3,3,433
14541.0,59,105,1453.35,2,4,3,243
14542.0,186,5,103.25,1,1,1,111
14543.0,29,71,3599.73,3,3,4,334
14544.0,24,111,2004.3,3,4,4,344
14546.0,5,397,2573.93,4,4,4,444
14547.0,4,355,3974.75,4,4,4,444
14548.0,151,4,652.8,1,1,2,112
14549.0,311,56,289.24,1,3,1,131
14550.0,11,47,757.37,4,3,3,433
14551.0,18,10,186.23,4,1,1,411
14552.0,152,57,164.22,1,3,1,131
14553.0,19,113,859.27,3,4,3,343
14554.0,10,203,2279.4900000000002,4,4,4,444
14555.0,57,19,312.54,2,2,2,222
14557.0,85,16,788.38,2,1,3,213
14560.0,7,74,2237.77,4,3,4,434
14561.0,76,69,1080.76,2,3,3,233
14562.0,4,419,5006.77,4,4,4,444
14565.0,96,127,3099.12,2,4,4,244
14566.0,111,4,1432.0,2,1,3,213
14567.0,57,33,1530.3600000000001,2,2,3,223
14569.0,1,12,227.39,4,1,1,411
14570.0,281,29,218.06,1,2,1,121
14572.0,3,262,2804.54,4,4,4,444
14573.0,180,227,1639.82,1,4,3,143
14576.0,372,1,35.400000000000006,1,1,1,111
14577.0,13,123,859.71,4,4,3,443
14578.0,3,24,168.63,4,2,1,421
14581.0,17,17,138.6,4,1,1,411
14582.0,41,6,114.11,3,1,1,311
14583.0,6,302,986.96,4,4,3,443
14584.0,169,98,1033.06,1,3,3,133
14585.0,50,29,157.05,3,2,1,321
14586.0,277,19,237.36,1,2,1,121
14587.0,19,371,1580.29,3,4,3,343
14589.0,372,3,39.75,1,1,1,111
14591.0,15,176,1320.21,4,4,3,443
14592.0,35,158,557.94,3,4,2,342
14593.0,22,151,617.15,3,4,2,342
14594.0,7,52,363.33,4,3,2,432
14595.0,20,102,1740.6,3,4,4,344
14597.0,11,47,866.24,4,3,3,433
14598.0,44,50,221.97,3,3,1,331
14600.0,306,25,393.33000000000004,1,2,2,122
14601.0,11,7,213.96,4,1,1,411
14603.0,275,2,660.0,1,1,2,112
14606.0,1,2677,12076.15,4,4,4,444
14607.0,16,81,16209.5,4,3,4,434
14608.0,4,20,1785.15,4,2,4,424
14609.0,72,4,601.56,2,1,2,212
14616.0,243,3,406.08000000000004,1,1,2,112
14618.0,9,16,553.44,4,1,2,412
14619.0,246,20,394.44,1,2,2,122
14620.0,206,26,412.78000000000003,1,2,2,122
14621.0,1,92,1788.3600000000001,4,3,4,434
14622.0,185,21,320.58000000000004,1,2,2,122
14623.0,32,133,886.7,3,4,3,343
14624.0,57,13,225.85,2,1,1,211
14625.0,196,53,899.63,1,3,3,133
14626.0,24,122,2791.27,3,4,4,344
14628.0,91,24,671.96,2,2,3,223
14629.0,4,150,955.26,4,4,3,443
14631.0,51,41,1006.98,3,3,3,333
14632.0,263,8,114.56,1,1,1,111
14633.0,266,20,344.90000000000003,1,2,2,122
14636.0,36,28,609.85,3,2,2,322
14638.0,51,16,443.6,3,1,2,312
14639.0,52,172,2984.49,2,4,4,244
14640.0,24,105,2107.38,3,4,4,344
14641.0,22,7,110.46,3,1,1,311
14642.0,59,2,96.12,2,1,1,211
14643.0,170,31,693.8100000000001,1,2,3,123
14644.0,68,26,830.76,2,2,3,223
14645.0,157,30,597.09,1,2,2,122
14646.0,2,2076,280206.02,4,4,4,444
14647.0,201,28,236.04000000000002,1,2,1,121
14649.0,5,186,1402.59,4,4,3,443
14651.0,67,101,653.75,2,4,2,242
14652.0,77,29,114.18,2,2,1,221
14653.0,1,234,1926.65,4,4,4,444
14655.0,8,49,1932.23,4,3,4,434
14656.0,169,80,291.05,1,3,1,131
14657.0,18,126,848.22,4,4,3,443
14658.0,5,29,247.15,4,2,1,421
14659.0,9,253,2529.93,4,4,4,444
14660.0,87,30,285.74,2,2,1,221
14661.0,27,4,107.95,3,1,1,311
14662.0,29,157,741.37,3,4,3,343
14664.0,20,98,636.24,3,3,2,332
14665.0,61,90,1835.7,2,3,4,234
14666.0,24,14,195.25,3,1,1,311
14667.0,11,567,9175.04,4,4,4,444
14669.0,242,166,1259.24,1,4,3,143
14670.0,280,123,392.86,1,4,2,142
14672.0,235,61,765.55,1,3,3,133
14673.0,3,74,1736.4,4,3,4,434
14675.0,16,97,596.36,4,3,2,432
14676.0,31,42,2548.2400000000002,3,3,4,334
14680.0,25,258,28754.11,3,4,4,344
14681.0,71,7,498.95,2,1,2,212
14682.0,188,2,52.0,1,1,1,111
14684.0,26,390,1201.51,3,4,3,343
14687.0,107,15,628.38,2,1,2,212
14688.0,8,324,5579.1,4,4,4,444
14689.0,209,13,112.8,1,1,1,111
14690.0,44,48,355.05,3,3,2,332
14691.0,31,71,2114.33,3,3,4,334
14692.0,137,68,591.55,2,3,2,232
14693.0,265,8,172.9,1,1,1,111
14696.0,4,130,2078.95,4,4,4,444
14697.0,218,22,188.60999999999999,1,2,1,121
14698.0,2,200,1217.27,4,4,3,443
14699.0,214,8,109.13000000000001,1,1,1,111
14700.0,32,112,2195.1,3,4,4,344
14701.0,11,327,2526.09,4,4,4,444
14702.0,1,342,3251.79,4,4,4,444
14703.0,15,22,318.17,4,2,2,422
14704.0,11,393,1493.96,4,4,3,443
14705.0,199,1,179.0,1,1,1,111
14708.0,3,28,1126.37,4,2,3,423
14709.0,15,196,4921.04,4,4,4,444
14710.0,14,136,599.48,4,4,2,442
14711.0,10,345,2839.62,4,4,4,444
14712.0,29,25,917.07,3,2,3,323
14713.0,9,338,2662.2,4,4,4,444
14714.0,24,10,160.19,3,1,1,311
14715.0,25,71,867.38,3,3,3,333
14716.0,43,51,307.51,3,3,2,332
14719.0,2,235,1581.84,4,4,3,443
14720.0,6,37,663.81,4,2,2,422
14722.0,147,28,180.42000000000002,1,2,1,121
14723.0,10,259,1122.3600000000001,4,4,3,443
14725.0,25,47,655.58,3,3,2,332
14727.0,274,10,268.58,1,1,1,111
14729.0,374,71,313.49,1,3,2,132
14730.0,1,462,1897.57,4,4,4,444
14731.0,47,45,380.02,3,3,2,332
14732.0,8,147,2702.4900000000002,4,4,4,444
14733.0,16,202,9585.91,4,4,4,444
14735.0,4,194,6065.69,4,4,4,444
14737.0,4,17,1164.55,4,1,3,413
14738.0,43,54,1314.45,3,3,3,333
14739.0,4,60,3902.28,4,3,4,434
14740.0,197,89,1448.21,1,3,3,133
14741.0,12,59,1400.34,4,3,3,433
14744.0,16,26,1099.98,4,2,3,423
14745.0,113,69,1220.26,2,3,3,233
14747.0,249,18,328.2,1,2,2,122
14748.0,29,89,1415.75,3,3,3,333
14752.0,44,5,389.64,3,1,2,312
14753.0,87,30,563.15,2,2,2,222
14754.0,45,41,638.05,3,3,2,332
14755.0,10,235,5010.28,4,4,4,444
14756.0,15,38,738.96,4,2,3,423
14757.0,75,19,420.5,2,2,2,222
14758.0,145,71,1484.06,1,3,3,133
14759.0,5,102,1625.97,4,4,3,443
14760.0,297,5,89.2,1,1,1,111
14761.0,59,11,255.9,2,1,1,211
14762.0,264,21,300.52,1,2,1,121
14764.0,47,6,278.3,3,1,1,311
14765.0,29,39,254.11,3,2,1,321
14766.0,8,135,2473.37,4,4,4,444
14768.0,17,5,192.60000000000002,4,1,1,411
14769.0,3,1062,10416.98,4,4,4,444
14770.0,232,52,876.42,1,3,3,133
14772.0,112,9,139.26,2,1,1,211
14775.0,58,60,1011.9,2,3,3,233
14776.0,51,117,2538.3,3,4,4,344
14778.0,127,35,730.86,2,2,3,223
14779.0,281,41,386.15,1,3,2,132
14780.0,55,27,447.68,2,2,2,222
14782.0,320,6,200.10000000000002,1,1,1,111
14784.0,26,15,289.99,3,1,1,311
14785.0,10,3,77.4,4,1,1,411
14788.0,7,30,679.4399999999999,4,2,3,423
14789.0,29,6,197.64,3,1,1,311
14790.0,17,46,745.06,4,3,3,433
14792.0,64,2,6.2,2,1,1,211
14793.0,21,14,228.99,3,1,1,311
14794.0,3,80,1319.91,4,3,3,433
14795.0,166,6,131.45000000000002,1,1,1,111
14796.0,1,1132,7975.49,4,4,4,444
14798.0,53,12,173.74,2,1,1,211
14799.0,51,13,157.7,3,1,1,311
14800.0,48,383,4331.79,3,4,4,344
14801.0,61,57,189.34,2,3,1,231
14803.0,162,44,845.55,1,3,3,133
14804.0,9,12,353.27,4,1,2,412
14805.0,15,46,546.4,4,3,2,432
14806.0,75,11,193.39000000000001,2,1,1,211
14808.0,40,231,2718.6,3,4,4,344
14810.0,41,254,2085.33,3,4,4,344
14813.0,370,29,152.88,1,2,1,121
14815.0,37,53,778.5,3,3,3,333
14816.0,197,4,271.85,1,1,1,111
14817.0,200,63,1110.34,1,3,3,133
14818.0,74,48,657.8,2,3,2,232
14819.0,64,13,272.07,2,1,1,211
14820.0,21,29,507.29,3,2,2,322
14821.0,367,2,48.800000000000004,1,1,1,111
14823.0,180,70,321.43,1,3,2,132
14824.0,10,29,1127.71,4,2,3,423
14825.0,4,120,2221.01,4,4,4,444
14828.0,197,17,2139.76,1,1,4,114
14829.0,29,42,697.55,3,3,3,333
14830.0,53,39,188.88,2,2,1,221
14834.0,18,67,1720.3,4,3,4,434
14836.0,10,6,102.44999999999999,4,1,1,411
14837.0,90,108,1649.5,2,4,3,243
14840.0,268,4,62.85,1,1,1,111
14841.0,53,138,3295.76,2,4,4,244
14842.0,44,145,2824.69,3,4,4,344
14844.0,64,130,3189.81,2,4,4,244
14847.0,149,13,309.4,1,1,2,112
14849.0,22,388,7930.54,3,4,4,344
14850.0,312,21,325.75,1,2,2,122
14851.0,23,28,511.35,3,2,2,322
14852.0,58,143,2836.69,2,4,4,244
14853.0,24,9,475.8,3,1,2,312
14854.0,78,126,2740.03,2,4,4,244
14855.0,119,20,645.65,2,2,2,222
14856.0,36,65,1290.53,3,3,3,333
14857.0,60,60,1173.12,2,3,3,233
14859.0,13,58,1353.74,4,3,3,433
14860.0,19,11,170.32,3,1,1,311
14861.0,52,6,125.79,2,1,1,211
14862.0,26,48,841.1999999999999,3,3,3,333
14863.0,29,11,266.76,3,1,1,311
14865.0,7,4,52.2,4,1,1,411
14866.0,11,99,14389.9,4,4,4,444
14867.0,186,36,710.28,1,2,3,123
14868.0,3,144,2953.59,4,4,4,444
14869.0,9,70,721.45,4,3,3,433
14870.0,262,13,327.25,1,1,2,112
14871.0,3,93,501.28000000000003,4,3,2,432
14873.0,210,28,519.68,1,2,2,122
14875.0,108,47,1465.3200000000002,2,3,3,233
14878.0,13,122,1476.09,4,4,3,443
14880.0,77,46,690.59,2,3,3,233
14881.0,20,17,255.4,3,1,1,311
14882.0,27,11,589.7,3,1,2,312
14883.0,19,53,761.59,3,3,3,333
14885.0,132,15,765.3199999999999,2,1,3,213
14886.0,253,18,364.8,1,2,2,122
14887.0,79,6,1862.0,2,1,4,214
14888.0,207,20,369.2,1,2,2,122
14889.0,336,10,135.9,1,1,1,111
14890.0,254,7,125.65,1,1,1,111
14891.0,148,33,554.38,1,2,2,122
14893.0,10,73,1237.8500000000001,4,3,3,433
14894.0,85,23,655.75,2,2,2,222
14895.0,8,498,11138.710000000001,4,4,4,444
14896.0,205,43,468.77000000000004,1,3,2,132
14897.0,8,55,1366.38,4,3,3,433
14898.0,23,109,1269.31,3,4,3,343
14901.0,11,96,1421.29,4,3,3,433
14902.0,26,20,332.66,3,2,2,322
14903.0,21,350,2795.33,3,4,4,344
14904.0,2,69,1025.44,4,3,3,433
14905.0,158,17,616.15,1,1,2,112
14907.0,3,165,3501.1,4,4,4,444
14908.0,74,9,277.8,2,1,1,211
14910.0,3,30,434.35,4,2,2,422
14911.0,1,5670,143711.17,4,4,4,444
14912.0,17,27,867.85,4,2,3,423
14913.0,36,87,1227.43,3,3,3,333
14915.0,91,12,307.48,2,1,2,212
14916.0,71,77,1268.98,2,3,3,233
14918.0,116,45,1610.15,2,3,3,233
14920.0,213,57,977.77,1,3,3,133
14921.0,30,78,1316.07,3,3,3,333
14923.0,51,44,749.1,3,3,3,333
14924.0,246,10,310.05,1,1,2,112
14929.0,32,11,223.88,3,1,1,311
14930.0,109,127,2362.96,2,4,4,244
14931.0,5,41,1257.68,4,3,3,433
14932.0,366,17,363.53,1,1,2,112
14934.0,82,87,1890.94,2,3,4,234
14935.0,297,10,1784.71,1,1,4,114
14936.0,34,364,8137.02,3,4,4,344
14937.0,57,34,1621.88,2,2,3,223
14944.0,30,170,5900.25,3,4,4,344
14946.0,14,3,100.9,4,1,1,411
14947.0,72,14,290.82,2,1,1,211
14948.0,23,63,1101.97,3,3,3,333
14950.0,19,19,371.2,3,2,2,322
14951.0,79,20,311.69,2,2,2,222
14952.0,60,138,8099.49,2,4,4,244
14953.0,25,54,285.67,3,3,1,331
14954.0,12,77,294.85,4,3,1,431
14957.0,253,12,58.49,1,1,1,111
14958.0,147,41,483.72999999999996,1,3,2,132
14959.0,64,59,695.42,2,3,3,233
14960.0,8,27,221.27,4,2,1,421
